C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_47_703.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_47_703.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_47_703.jpg,0,1,0,3.235351
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_47_777.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_47_777.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_47_777.jpg,0,1,0,4.176027
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_47_854.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_47_854.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_47_854.jpg,0,1,0,5.108139
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_47_936.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_47_936.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_47_936.jpg,-0.1,1,0,6.031274
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_018.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_018.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_018.jpg,-0.3,1,0,6.931777
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_109.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_109.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_109.jpg,-0.5000001,1,0,7.804021
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_179.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_179.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_179.jpg,-0.7,1,0,8.643172
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_317.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_317.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_317.jpg,0,1,0,10.13607
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_407.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_407.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_407.jpg,0,1,0,11.02081
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_489.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_489.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_489.jpg,0,1,0,12.02814
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_566.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_566.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_566.jpg,0,1,0,12.74349
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_640.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_640.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_640.jpg,0,1,0,13.72749
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_720.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_720.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_720.jpg,-0.2,1,0,14.55284
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_788.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_788.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_788.jpg,-0.35,1,0,14.98097
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_867.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_867.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_867.jpg,0,1,0,15.8058
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_48_940.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_48_940.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_48_940.jpg,0,1,0,16.66033
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_008.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_008.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_008.jpg,0,1,0,17.34535
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_086.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_086.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_086.jpg,0,1,0,18.16658
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_157.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_157.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_157.jpg,0,1,0,18.98606
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_228.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_228.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_228.jpg,-0.05,1,0,19.59005
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_298.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_298.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_298.jpg,-0.25,1,0,20.3723
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_367.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_367.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_367.jpg,-0.4,1,0,20.92287
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_445.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_445.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_445.jpg,-0.6000001,1,0,21.5807
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_522.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_522.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_522.jpg,-0.8000001,1,0,22.16515
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_595.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_595.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_595.jpg,-1,1,0,22.67241
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_673.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_673.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_673.jpg,0,1,0,23.3344
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_750.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_750.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_750.jpg,0,1,0,23.87962
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_826.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_826.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_826.jpg,0,1,0,24.63626
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_899.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_899.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_899.jpg,0,1,0,25.40228
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_49_973.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_49_973.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_49_973.jpg,0,1,0,26.16388
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_042.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_042.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_042.jpg,0,1,0,26.73205
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_124.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_124.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_124.jpg,0,1,0,27.4844
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_194.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_194.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_194.jpg,0,1,0,28.23067
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_274.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_274.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_274.jpg,-0.05,1,0,28.97035
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_350.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_350.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_350.jpg,-0.2,1,0,29.50334
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_425.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_425.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_425.jpg,-0.4,1,0,30.14152
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_495.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_495.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_495.jpg,-0.6000001,1,0,30.1331
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_574.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_574.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_574.jpg,0,1,0,30.17477
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_646.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_646.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_646.jpg,0,1,0,30.18528
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_715.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_715.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_715.jpg,0,1,0,30.18941
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_794.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_794.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_794.jpg,0,1,0,30.19013
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_876.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_876.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_876.jpg,0,1,0,30.19028
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_50_961.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_50_961.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_50_961.jpg,0,1,0,30.1903
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_066.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_066.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_066.jpg,0,1,0,30.19037
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_138.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_138.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_138.jpg,0,1,0,30.19021
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_205.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_205.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_205.jpg,0,1,0,30.19029
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_282.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_282.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_282.jpg,0,1,0,30.19065
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_358.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_358.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_358.jpg,0,1,0,30.19035
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_435.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_435.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_435.jpg,-0.05,1,0,30.1897
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_503.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_503.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_503.jpg,-0.2,1,0,30.17977
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_574.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_574.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_574.jpg,-0.4,1,0,30.15748
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_651.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_651.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_651.jpg,0,1,0,30.17491
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_723.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_723.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_723.jpg,0,1,0,30.18647
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_799.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_799.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_799.jpg,0,1,0,30.18952
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_869.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_869.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_869.jpg,0,1,0,30.18943
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_51_945.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_51_945.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_51_945.jpg,0,1,0,30.19027
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_016.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_016.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_016.jpg,0,1,0,30.19032
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_085.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_085.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_085.jpg,0,1,0,30.18988
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_168.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_168.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_168.jpg,0,1,0,30.19032
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_236.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_236.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_236.jpg,0,1,0,30.19029
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_306.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_306.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_306.jpg,-0.05,1,0,30.18971
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_378.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_378.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_378.jpg,-0.25,1,0,30.17474
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_451.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_451.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_451.jpg,-0.45,1,0,30.1514
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_531.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_531.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_531.jpg,-0.6000001,1,0,30.13309
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_609.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_609.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_609.jpg,0,1,0,30.18118
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_694.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_694.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_694.jpg,0,1,0,30.1894
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_797.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_797.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_797.jpg,0,1,0,30.19021
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_869.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_869.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_869.jpg,0,1,0,30.1905
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_52_943.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_52_943.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_52_943.jpg,0,1,0,30.19034
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_53_018.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_53_018.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_53_018.jpg,0,1,0,30.19032
C:\Users\Administrator\Desktop\car_data\IMG\center_2019_12_20_14_55_53_092.jpg,C:\Users\Administrator\Desktop\car_data\IMG\left_2019_12_20_14_55_53_092.jpg,C:\Users\Administrator\Desktop\car_data\IMG\right_2019_12_20_14_55_53_092.jpg,0,1,0,30.19032
